Trigger Data Ora RH_Raw T_Raw RH T
    3098 2024-11-16 16:49:-470.503 43690 43690 -139.504 397.200
    3099 2024-11-16 16:49:-470.495 43690 43690 -139.504 397.200
    3100 2024-11-16 16:49:-470.487 43690 43690 -139.504 397.200
    3101 2024-11-16 16:49:-470.479 43690 43690 -139.504 397.200
    3102 2024-11-16 16:49:-470.471 43690 43690 -139.504 397.200
    3103 2024-11-16 16:49:-470.462 43690 43690 -139.504 397.200
    3104 2024-11-16 16:49:-470.454 43690 43690 -139.504 397.200
    3105 2024-11-16 16:49:-470.446 43690 43690 -139.504 397.200
    3106 2024-11-16 16:49:-470.437 43690 43690 -139.504 397.200
    3107 2024-11-16 16:49:-470.429 43690 43690 -139.504 397.200
    3108 2024-11-16 16:49:-470.420 43690 43690 -139.504 397.200
    3109 2024-11-16 16:49:-470.411 43690 43690 -139.504 397.200
    3110 2024-11-16 16:49:-470.403 43690 43690 -139.504 397.200
    3111 2024-11-16 16:49:-470.394 43690 43690 -139.504 397.200
    3112 2024-11-16 16:49:-470.385 43690 43690 -139.504 397.200
    3113 2024-11-16 16:49:-470.376 43690 43690 -139.504 397.200
    3114 2024-11-16 16:49:-470.367 43690 43690 -139.504 397.200
    3115 2024-11-16 16:49:-470.358 43690 43690 -139.504 397.200
    3116 2024-11-16 16:49:-470.349 43690 43690 -139.504 397.200
    3117 2024-11-16 16:49:-470.340 43690 43690 -139.504 397.200
    3118 2024-11-16 16:49:-470.331 43690 43690 -139.504 397.200
    3119 2024-11-16 16:49:-470.322 43690 43690 -139.504 397.200
    3120 2024-11-16 16:49:-470.313 43690 43690 -139.504 397.200
    3121 2024-11-16 16:49:-470.303 43690 43690 -139.504 397.200
    3122 2024-11-16 16:49:-470.294 43690 43690 -139.504 397.200
    3123 2024-11-16 16:49:-470.284 43690 43690 -139.504 397.200
    3124 2024-11-16 16:49:-470.275 43690 43690 -139.504 397.200
    3125 2024-11-16 16:49:-470.265 43690 43690 -139.504 397.200
    3126 2024-11-16 16:49:-470.256 43690 43690 -139.504 397.200
    3127 2024-11-16 16:49:-470.246 43690 43690 -139.504 397.200
    3128 2024-11-16 16:49:-470.236 43690 43690 -139.504 397.200
    3129 2024-11-16 16:49:-470.226 43690 43690 -139.504 397.200
    3130 2024-11-16 16:49:-470.216 43690 43690 -139.504 397.200
    3131 2024-11-16 16:49:-470.206 43690 43690 -139.504 397.200
    3132 2024-11-16 16:49:-470.196 43690 43690 -139.504 397.200
    3133 2024-11-16 16:49:-470.186 43690 43690 -139.504 397.200
    3134 2024-11-16 16:49:-470.176 43690 43690 -139.504 397.200
    3135 2024-11-16 16:49:-470.165 43690 43690 -139.504 397.200
    3136 2024-11-16 16:49:-470.155 43690 43690 -139.504 397.200
    3137 2024-11-16 16:49:-470.144 43690 43690 -139.504 397.200
    3138 2024-11-16 16:49:-470.134 43690 43690 -139.504 397.200
    3139 2024-11-16 16:49:-470.123 43690 43690 -139.504 397.200
    3140 2024-11-16 16:49:-470.113 43690 43690 -139.504 397.200
    3141 2024-11-16 16:49:-470.102 43690 43690 -139.504 397.200
    3142 2024-11-16 16:49:-470.091 43690 43690 -139.504 397.200
    3143 2024-11-16 16:49:-470.080 43690 43690 -139.504 397.200
    3144 2024-11-16 16:49:-470.069 43690 43690 -139.504 397.200
    3145 2024-11-16 16:49:-470.058 43690 43690 -139.504 397.200
    3146 2024-11-16 16:49:-470.047 43690 43690 -139.504 397.200
    3147 2024-11-16 16:49:-470.035 43690 43690 -139.504 397.200
    3148 2024-11-16 16:49:-470.024 43690 43690 -139.504 397.200
    3149 2024-11-16 16:49:-470.013 43690 43690 -139.504 397.200
    3150 2024-11-16 16:49:-470.001 43690 43690 -139.504 397.200
    3151 2024-11-16 16:49:-469.990 43690 43690 -139.504 397.200
    3152 2024-11-16 16:49:-469.978 43690 43690 -139.504 397.200
    3153 2024-11-16 16:49:-469.966 43690 43690 -139.504 397.200
    3154 2024-11-16 16:49:-469.954 43690 43690 -139.504 397.200
    3155 2024-11-16 16:49:-469.942 43690 43690 -139.504 397.200
    3156 2024-11-16 16:49:-469.930 43690 43690 -139.504 397.200
    3157 2024-11-16 16:49:-469.918 43690 43690 -139.504 397.200
    3158 2024-11-16 16:49:-469.906 43690 43690 -139.504 397.200
    3159 2024-11-16 16:49:-469.893 43690 43690 -139.504 397.200
    3160 2024-11-16 16:49:-469.881 43690 43690 -139.504 397.200
    3161 2024-11-16 16:49:-469.868 43690 43690 -139.504 397.200
    3162 2024-11-16 16:49:-469.856 43690 43690 -139.504 397.200
    3163 2024-11-16 16:49:-469.843 43690 43690 -139.504 397.200
    3164 2024-11-16 16:49:-469.830 43690 43690 -139.504 397.200
    3165 2024-11-16 16:49:-469.817 43690 43690 -139.504 397.200
    3166 2024-11-16 16:49:-469.804 43690 43690 -139.504 397.200
    3167 2024-11-16 16:49:-469.791 43690 43690 -139.504 397.200
    3168 2024-11-16 16:49:-469.778 43690 43690 -139.504 397.200
    3169 2024-11-16 16:49:-469.764 43690 43690 -139.504 397.200
    3170 2024-11-16 16:49:-469.751 43690 43690 -139.504 397.200
    3171 2024-11-16 16:49:-469.737 43690 43690 -139.504 397.200
    3172 2024-11-16 16:49:-469.723 43690 43690 -139.504 397.200
    3173 2024-11-16 16:49:-469.710 43690 43690 -139.504 397.200
    3174 2024-11-16 16:49:-469.696 43690 43690 -139.504 397.200
    3175 2024-11-16 16:49:-469.682 43690 43690 -139.504 397.200
    3176 2024-11-16 16:49:-469.667 43690 43690 -139.504 397.200
    3177 2024-11-16 16:49:-469.653 43690 43690 -139.504 397.200
    3178 2024-11-16 16:49:-469.639 43690 43690 -139.504 397.200
    3179 2024-11-16 16:49:-469.624 43690 43690 -139.504 397.200
    3180 2024-11-16 16:49:-469.610 43690 43690 -139.504 397.200
    3181 2024-11-16 16:49:-469.595 43690 43690 -139.504 397.200
    3182 2024-11-16 16:49:-469.580 43690 43690 -139.504 397.200
    3183 2024-11-16 16:49:-469.565 43690 43690 -139.504 397.200
    3184 2024-11-16 16:49:-469.550 43690 43690 -139.504 397.200
    3185 2024-11-16 16:49:-469.534 43690 43690 -139.504 397.200
    3186 2024-11-16 16:49:-469.519 43690 43690 -139.504 397.200
    3187 2024-11-16 16:49:-469.503 43690 43690 -139.504 397.200
    3188 2024-11-16 16:49:-469.487 43690 43690 -139.504 397.200
    3189 2024-11-16 16:49:-469.472 43690 43690 -139.504 397.200
    3190 2024-11-16 16:49:-469.456 43690 43690 -139.504 397.200
    3191 2024-11-16 16:49:-469.439 43690 43690 -139.504 397.200
    3192 2024-11-16 16:49:-469.423 43690 43690 -139.504 397.200
    3193 2024-11-16 16:49:-469.407 43690 43690 -139.504 397.200
    3194 2024-11-16 16:49:-469.390 43690 43690 -139.504 397.200
    3195 2024-11-16 16:49:-469.373 43690 43690 -139.504 397.200
    3196 2024-11-16 16:49:-469.356 43690 43690 -139.504 397.200
    3197 2024-11-16 16:49:-469.339 43690 43690 -139.504 397.200
    3198 2024-11-16 16:49:-469.322 43690 43690 -139.504 397.200
    3199 2024-11-16 16:49:-469.305 43690 43690 -139.504 397.200
    3200 2024-11-16 16:49:-469.287 43690 43690 -139.504 397.200
    3201 2024-11-16 16:49:-469.269 43690 43690 -139.504 397.200
    3202 2024-11-16 16:49:-469.252 43690 43690 -139.504 397.200
    3203 2024-11-16 16:49:-469.233 43690 43690 -139.504 397.200
    3204 2024-11-16 16:49:-469.215 43690 43690 -139.504 397.200
    3205 2024-11-16 16:49:-469.197 43690 43690 -139.504 397.200
    3206 2024-11-16 16:49:-469.178 43690 43690 -139.504 397.200
    3207 2024-11-16 16:49:-469.160 43690 43690 -139.504 397.200
    3208 2024-11-16 16:49:-469.141 43690 43690 -139.504 397.200
    3209 2024-11-16 16:49:-469.121 43690 43690 -139.504 397.200
    3210 2024-11-16 16:49:-469.102 43690 43690 -139.504 397.200
    3211 2024-11-16 16:49:-469.083 43690 43690 -139.504 397.200
    3212 2024-11-16 16:49:-469.063 43690 43690 -139.504 397.200
    3213 2024-11-16 16:49:-469.043 43690 43690 -139.504 397.200
    3214 2024-11-16 16:49:-469.023 43690 43690 -139.504 397.200
    3215 2024-11-16 16:49:-469.003 43690 43690 -139.504 397.200
    3216 2024-11-16 16:49:-468.982 43690 43690 -139.504 397.200
    3217 2024-11-16 16:49:-468.961 43690 43690 -139.504 397.200
    3218 2024-11-16 16:49:-468.940 43690 43690 -139.504 397.200
    3219 2024-11-16 16:49:-468.919 43690 43690 -139.504 397.200
    3220 2024-11-16 16:49:-468.898 43690 43690 -139.504 397.200
    3221 2024-11-16 16:49:-468.876 43690 43690 -139.504 397.200
    3222 2024-11-16 16:49:-468.855 43690 43690 -139.504 397.200
    3223 2024-11-16 16:49:-468.832 43690 43690 -139.504 397.200
    3224 2024-11-16 16:49:-468.810 43690 43690 -139.504 397.200
    3225 2024-11-16 16:49:-468.788 43690 43690 -139.504 397.200
    3226 2024-11-16 16:49:-468.765 43690 43690 -139.504 397.200
    3227 2024-11-16 16:49:-468.742 43690 43690 -139.504 397.200
    3228 2024-11-16 16:49:-468.719 43690 43690 -139.504 397.200
    3229 2024-11-16 16:49:-468.695 43690 43690 -139.504 397.200
    3230 2024-11-16 16:49:-468.671 43690 43690 -139.504 397.200
    3231 2024-11-16 16:49:-468.647 43690 43690 -139.504 397.200
    3232 2024-11-16 16:49:-468.623 43690 43690 -139.504 397.200
    3233 2024-11-16 16:49:-468.599 43690 43690 -139.504 397.200
    3234 2024-11-16 16:49:-468.574 43690 43690 -139.504 397.200
    3235 2024-11-16 16:49:-468.549 43690 43690 -139.504 397.200
    3236 2024-11-16 16:49:-468.523 43690 43690 -139.504 397.200
    3237 2024-11-16 16:49:-468.498 43690 43690 -139.504 397.200
    3238 2024-11-16 16:49:-468.472 43690 43690 -139.504 397.200
    3239 2024-11-16 16:49:-468.445 43690 43690 -139.504 397.200
    3240 2024-11-16 16:49:-468.419 43690 43690 -139.504 397.200
    3241 2024-11-16 16:49:-468.392 43690 43690 -139.504 397.200
    3242 2024-11-16 16:49:-468.365 43690 43690 -139.504 397.200
    3243 2024-11-16 16:49:-468.337 43690 43690 -139.504 397.200
    3244 2024-11-16 16:49:-468.309 43690 43690 -139.504 397.200
    3245 2024-11-16 16:49:-468.281 43690 43690 -139.504 397.200
    3246 2024-11-16 16:49:-468.253 43690 43690 -139.504 397.200
    3247 2024-11-16 16:49:-468.224 43690 43690 -139.504 397.200
    3248 2024-11-16 16:49:-468.195 43690 43690 -139.504 397.200
    3249 2024-11-16 16:49:-468.165 43690 43690 -139.504 397.200
    3250 2024-11-16 16:49:-468.135 43690 43690 -139.504 397.200
    3251 2024-11-16 16:49:-468.105 43690 43690 -139.504 397.200
    3252 2024-11-16 16:49:-468.074 43690 43690 -139.504 397.200
    3253 2024-11-16 16:49:-468.043 43690 43690 -139.504 397.200
    3254 2024-11-16 16:49:-468.012 43690 43690 -139.504 397.200
    3255 2024-11-16 16:49:-467.980 43690 43690 -139.504 397.200
    3256 2024-11-16 16:49:-467.947 43690 43690 -139.504 397.200
    3257 2024-11-16 16:49:-467.915 43690 43690 -139.504 397.200
    3258 2024-11-16 16:49:-467.882 43690 43690 -139.504 397.200
    3259 2024-11-16 16:49:-467.848 43690 43690 -139.504 397.200
    3260 2024-11-16 16:49:-467.814 43690 43690 -139.504 397.200
    3261 2024-11-16 16:49:-467.780 43690 43690 -139.504 397.200
    3262 2024-11-16 16:49:-467.745 43690 43690 -139.504 397.200
    3263 2024-11-16 16:49:-467.710 43690 43690 -139.504 397.200
    3264 2024-11-16 16:49:-467.674 43690 43690 -139.504 397.200
    3265 2024-11-16 16:49:-467.638 43690 43690 -139.504 397.200
    3266 2024-11-16 16:49:-467.601 43690 43690 -139.504 397.200
    3267 2024-11-16 16:49:-467.564 43690 43690 -139.504 397.200
    3268 2024-11-16 16:49:-467.526 43690 43690 -139.504 397.200
    3269 2024-11-16 16:49:-467.487 43690 43690 -139.504 397.200
    3270 2024-11-16 16:49:-467.449 43690 43690 -139.504 397.200
    3271 2024-11-16 16:49:-467.409 43690 43690 -139.504 397.200
    3272 2024-11-16 16:49:-467.369 43690 43690 -139.504 397.200
    3273 2024-11-16 16:49:-467.329 43690 43690 -139.504 397.200
    3274 2024-11-16 16:49:-467.288 43690 43690 -139.504 397.200
    3275 2024-11-16 16:49:-467.246 43690 43690 -139.504 397.200
    3276 2024-11-16 16:49:-467.204 43690 43690 -139.504 397.200
    3277 2024-11-16 16:49:-467.161 43690 43690 -139.504 397.200
    3278 2024-11-16 16:49:-467.117 43690 43690 -139.504 397.200
    3279 2024-11-16 16:49:-467.073 43690 43690 -139.504 397.200
    3280 2024-11-16 16:49:-467.028 43690 43690 -139.504 397.200
    3281 2024-11-16 16:49:-466.982 43690 43690 -139.504 397.200
    3282 2024-11-16 16:49:-466.936 43690 43690 -139.504 397.200
    3283 2024-11-16 16:49:-466.889 43690 43690 -139.504 397.200
    3284 2024-11-16 16:49:-466.841 43690 43690 -139.504 397.200
    3285 2024-11-16 16:49:-466.793 43690 43690 -139.504 397.200
    3286 2024-11-16 16:49:-466.744 43690 43690 -139.504 397.200
    3287 2024-11-16 16:49:-466.694 43690 43690 -139.504 397.200
    3288 2024-11-16 16:49:-466.643 43690 43690 -139.504 397.200
    3289 2024-11-16 16:49:-466.591 43690 43690 -139.504 397.200
    3290 2024-11-16 16:49:-466.539 43690 43690 -139.504 397.200
    3291 2024-11-16 16:49:-466.486 43690 43690 -139.504 397.200
    3292 2024-11-16 16:49:-466.431 43690 43690 -139.504 397.200
    3293 2024-11-16 16:49:-466.376 43690 43690 -139.504 397.200
    3294 2024-11-16 16:49:-466.320 43690 43690 -139.504 397.200
    3295 2024-11-16 16:49:-466.263 43690 43690 -139.504 397.200
    3296 2024-11-16 16:49:-466.205 43690 43690 -139.504 397.200
    3297 2024-11-16 16:49:-466.146 43690 43690 -139.504 397.200
    3298 2024-11-16 16:49:-466.086 43690 43690 -139.504 397.200
    3299 2024-11-16 16:49:-466.025 43690 43690 -139.504 397.200
    3300 2024-11-16 16:49:-465.963 43690 43690 -139.504 397.200
    3301 2024-11-16 16:49:-465.900 43690 43690 -139.504 397.200
    3302 2024-11-16 16:49:-465.836 43690 43690 -139.504 397.200
    3303 2024-11-16 16:49:-465.770 43690 43690 -139.504 397.200
    3304 2024-11-16 16:49:-465.704 43690 43690 -139.504 397.200
    3305 2024-11-16 16:49:-465.636 43690 43690 -139.504 397.200
    3306 2024-11-16 16:49:-465.566 43690 43690 -139.504 397.200
    3307 2024-11-16 16:49:-465.496 43690 43690 -139.504 397.200
    3308 2024-11-16 16:49:-465.424 43690 43690 -139.504 397.200
    3309 2024-11-16 16:49:-465.351 43690 43690 -139.504 397.200
    3310 2024-11-16 16:49:-465.276 43690 43690 -139.504 397.200
    3311 2024-11-16 16:49:-465.200 43690 43690 -139.504 397.200
    3312 2024-11-16 16:49:-465.122 43690 43690 -139.504 397.200
    3313 2024-11-16 16:49:-465.043 43690 43690 -139.504 397.200
    3314 2024-11-16 16:49:-464.962 43690 43690 -139.504 397.200
    3315 2024-11-16 16:49:-464.880 43690 43690 -139.504 397.200
    3316 2024-11-16 16:49:-464.796 43690 43690 -139.504 397.200
    3317 2024-11-16 16:49:-464.710 43690 43690 -139.504 397.200
    3318 2024-11-16 16:49:-464.622 43690 43690 -139.504 397.200
    3319 2024-11-16 16:49:-464.532 43690 43690 -139.504 397.200
    3320 2024-11-16 16:49:-464.441 43690 43690 -139.504 397.200
    3321 2024-11-16 16:49:-464.347 43690 43690 -139.504 397.200
    3322 2024-11-16 16:49:-464.252 43690 43690 -139.504 397.200
    3323 2024-11-16 16:49:-464.154 43690 43690 -139.504 397.200
    3324 2024-11-16 16:49:-464.054 43690 43690 -139.504 397.200
    3325 2024-11-16 16:49:-463.952 43690 43690 -139.504 397.200
    3326 2024-11-16 16:49:-463.848 43690 43690 -139.504 397.200
    3327 2024-11-16 16:49:-463.741 43690 43690 -139.504 397.200
    3328 2024-11-16 16:49:-463.631 43690 43690 -139.504 397.200
    3329 2024-11-16 16:49:-463.519 43690 43690 -139.504 397.200
    3330 2024-11-16 16:49:-463.404 43690 43690 -139.504 397.200
    3331 2024-11-16 16:49:-463.287 43690 43690 -139.504 397.200
    3332 2024-11-16 16:49:-463.166 43690 43690 -139.504 397.200
    3333 2024-11-16 16:49:-463.043 43690 43690 -139.504 397.200
    3334 2024-11-16 16:49:-462.916 43690 43690 -139.504 397.200
    3335 2024-11-16 16:49:-462.787 43690 43690 -139.504 397.200
    3336 2024-11-16 16:49:-462.653 43690 43690 -139.504 397.200
    3337 2024-11-16 16:49:-462.517 43690 43690 -139.504 397.200
    3338 2024-11-16 16:49:-462.376 43690 43690 -139.504 397.200
    3339 2024-11-16 16:49:-462.232 43690 43690 -139.504 397.200
    3340 2024-11-16 16:49:-462.084 43690 43690 -139.504 397.200
    3341 2024-11-16 16:49:-461.932 43690 43690 -139.504 397.200
    3342 2024-11-16 16:49:-461.775 43690 43690 -139.504 397.200
    3343 2024-11-16 16:49:-461.614 43690 43690 -139.504 397.200
    3344 2024-11-16 16:49:-461.449 43690 43690 -139.504 397.200
    3345 2024-11-16 16:49:-461.278 43690 43690 -139.504 397.200
    3346 2024-11-16 16:49:-461.103 43690 43690 -139.504 397.200
    3347 2024-11-16 16:49:-460.922 43690 43690 -139.504 397.200
    3348 2024-11-16 16:49:-460.735 43690 43690 -139.504 397.200
    3349 2024-11-16 16:49:-460.543 43690 43690 -139.504 397.200
    3350 2024-11-16 16:49:-460.345 43690 43690 -139.504 397.200
    3351 2024-11-16 16:49:-460.140 43690 43690 -139.504 397.200
    3352 2024-11-16 16:49:-459.928 43690 43690 -139.504 397.200
    3353 2024-11-16 16:49:-459.710 43690 43690 -139.504 397.200
    3354 2024-11-16 16:49:-459.484 43690 43690 -139.504 397.200
    3355 2024-11-16 16:49:-459.250 43690 43690 -139.504 397.200
    3356 2024-11-16 16:49:-459.008 43690 43690 -139.504 397.200
    3357 2024-11-16 16:49:-458.757 43690 43690 -139.504 397.200
    3358 2024-11-16 16:49:-458.498 43690 43690 -139.504 397.200
    3359 2024-11-16 16:49:-458.228 43690 43690 -139.504 397.200
    3360 2024-11-16 16:49:-457.949 43690 43690 -139.504 397.200
    3361 2024-11-16 16:49:-457.658 43690 43690 -139.504 397.200
    3362 2024-11-16 16:49:-457.357 43690 43690 -139.504 397.200
    3363 2024-11-16 16:49:-457.043 43690 43690 -139.504 397.200
    3364 2024-11-16 16:49:-456.716 43690 43690 -139.504 397.200
    3365 2024-11-16 16:49:-456.376 43690 43690 -139.504 397.200
    3366 2024-11-16 16:49:-456.022 43690 43690 -139.504 397.200
    3367 2024-11-16 16:49:-455.652 43690 43690 -139.504 397.200
    3368 2024-11-16 16:49:-455.265 43690 43690 -139.504 397.200
    3369 2024-11-16 16:49:-454.861 43690 43690 -139.504 397.200
    3370 2024-11-16 16:49:-454.438 43690 43690 -139.504 397.200
    3371 2024-11-16 16:49:-453.995 43690 43690 -139.504 397.200
    3372 2024-11-16 16:49:-453.531 43690 43690 -139.504 397.200
    3373 2024-11-16 16:49:-453.043 43690 43690 -139.504 397.200
    3374 2024-11-16 16:49:-452.530 43690 43690 -139.504 397.200
    3375 2024-11-16 16:49:-451.990 43690 43690 -139.504 397.200
    3376 2024-11-16 16:49:-451.421 43690 43690 -139.504 397.200
    3377 2024-11-16 16:49:-450.821 43690 43690 -139.504 397.200
    3378 2024-11-16 16:49:-450.186 43690 43690 -139.504 397.200
    3379 2024-11-16 16:49:-449.514 43690 43690 -139.504 397.200
    3380 2024-11-16 16:49:-448.801 43690 43690 -139.504 397.200
    3381 2024-11-16 16:49:-448.043 43690 43690 -139.504 397.200
    3382 2024-11-16 16:49:-447.237 43690 43690 -139.504 397.200
    3383 2024-11-16 16:49:-446.376 43690 43690 -139.504 397.200
    3384 2024-11-16 16:49:-445.457 43690 43690 -139.504 397.200
    3385 2024-11-16 16:49:-444.472 43690 43690 -139.504 397.200
    3386 2024-11-16 16:49:-443.413 43690 43690 -139.504 397.200
    3387 2024-11-16 16:49:-442.274 43690 43690 -139.504 397.200
    3388 2024-11-16 16:49:-441.043 43690 43690 -139.504 397.200
    3389 2024-11-16 16:49:-439.710 43690 43690 -139.504 397.200
    3390 2024-11-16 16:49:-438.260 43690 43690 -139.504 397.200
    3391 2024-11-16 16:49:-436.679 43690 43690 -139.504 397.200
    3392 2024-11-16 16:49:-434.948 43690 43690 -139.504 397.200
    3393 2024-11-16 16:49:-433.043 43690 43690 -139.504 397.200
    3394 2024-11-16 16:49:-430.938 43690 43690 -139.504 397.200
    3395 2024-11-16 16:49:-428.599 43690 43690 -139.504 397.200
    3396 2024-11-16 16:49:-425.984 43690 43690 -139.504 397.200
    3397 2024-11-16 16:49:-423.043 43690 43690 -139.504 397.200
    3398 2024-11-16 16:49:-419.710 43690 43690 -139.504 397.200
    3399 2024-11-16 16:49:-415.900 43690 43690 -139.504 397.200
    3400 2024-11-16 16:49:-411.505 43690 43690 -139.504 397.200
    3401 2024-11-16 16:49:-406.376 43690 43690 -139.504 397.200
    3402 2024-11-16 16:49:-400.316 43690 43690 -139.504 397.200
